title,link,pubDate
삼성전자 - 한국경제,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBGalJlanNMeldPTHY5Umc3NW04YWp6UzhUNThvbzFlRUxQOWNaOUpwOHgzQ0EtR0luS3BfYS1hVG4zNnE3LV9rNHNUdDZpT0kydTBF?oc=5,"Thu, 31 Mar 2022 22:01:31 GMT"
[IFA 2024] 베를린에서 펼쳐진 ‘삼성전자 AI 혁신의 장!’ 구석구석 살펴본 전시관 이모저모 - Samsung Newsroom Korea,https://news.google.com/rss/articles/CBMisAJBVV95cUxQSkhHQWNpMVpjMWsyTHlyQ3BzYVUwalhyTl9UWWtCTFVwX0RmS0N5MnlMSWl1VkdQajFtdkxsMVZvUF9NVjlLTnQxN05RWmRtbkRtZEdGZWR1aHZQSkdvMlFZSkpHM0ttOHRSV3VKUEJhUTJIMncxZWJ6WTZ2dW00NVJmbWlGbWJ5LV9VNEk4RkNTcDR6YmVRSUYzWTRMTG9yVEJrbWpaR2NkWDRRYzBJV2RvYlZzMmhGWWN2WE9nUVpWSjJreXdIMlcwNWZ6Y0gtQlJvbktaTnJOQkpxQ2RaTFA0SlFRSjZ3ZWlkSi0ycnpTcldob2k1Wkp2aHBGcURhaHl3UUw1Y0w4bklyWGdNWEhGYnlCQks5X09NektCdWozcGc2cXhZcl9UYUR4ZEV3?oc=5,"Sat, 07 Sep 2024 07:00:00 GMT"
"고객과 투자자, 그리고 임직원 여러분께 말씀드립니다 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMixAJBVV95cUxOR3hlcEl1VGJoVkVtNEc0MXd6ZlNIVzV5R2J2Rmo1NWhUSDR2SXJuVzR4X0lmc3gzUUpfdXJaUVRKOXNDaFA5QnFIM0RjdGJSdndnckdGTlZ6cEJEblVtcE54YXJYZjg2LU1uQjRld1hYWHJYT25Yei1FYnAzMnhxTExHbkZwN0dRUzEyOFV0QmRGMlc5X0s5TndSb2dMYm1kWWZndm05T1duTmFaSk42TkVFNzl0Y1gwbG9LeWhHUDl1emhfVUtuU2w0QnZzR3RhaVNlbGJLOTJxQU1tdlRmUWFhcFU3MF84TFNJbGkwcFAyN1k3bmowNTdFVlRGTEZPbXc3YWltbWlCNkMyTURFN19VRWpOWTBjVDdsQnU2c0cyano1RnRFTi10Y084NGtESzlNSExQc2NqTDByM1ZEZERxQ04?oc=5,"Mon, 07 Oct 2024 23:51:02 GMT"
"삼성전자, 게임스컴 2024서 무안경 3D 게이밍 모니터 ‘오디세이 3D’ 공개 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMiwwJBVV95cUxNakd6cjhGczNOclhqdEVuZTN0QlhiVXA1enY5VmtOQ2Q3WUdPZkczUlBBX0ExR01BWEgta3lqSnVpVWdoRGdNQ3RhQ2ZFT0cydWpVdnVfcUZiblhQSnB0X01XSGd0VnQ3MFJ1Z3JKSmxOOUlMLXMzSVJpcUtYR1BfZE9Bbnh1emxWSk9ZcGg4b0hxaFVCbGdSeW5MUHZBQ2NRTWNFQkMtS1ZHNnQyZUVSQ0pPa0U3QlpoMzR3MUVaX1BFdU41VFNBYlBJcjl6QmZFR2s1YWlVeXdNdmdMSzFiS0U0Q180RkpnbHlMbzc3QWdnNmxxVHh5cGZkUUdfcFByTGFTYkdFeGFMb05yenZuZUREUXhveV9waFViSW5tdE54MlJ5LTNFTzJkWGRXOGRhOXBXUl9FTEloV3p2Wnc4UGF1aw?oc=5,"Wed, 21 Aug 2024 07:00:00 GMT"
삼성전자 52주 최저가...증권사들 일제히 목표 주가 낮춰 - 조선일보,https://news.google.com/rss/articles/CBMigAFBVV95cUxOemlYUnMxZFdkU282UlEwTVp2OFFma0ctNldCN3kzN1RpYUtWa2Z6Nnp0Vm5KSU1udVMydHd1M2hFcEtvMUR4S09lUzBFQ0NRVjZLNGJ6eDBjb3VINXEwZEhKcHdqVDc0aXlJN00yekw3RFNPdjdLSldQM3pER2c3UNIBlAFBVV95cUxPSUJoVU5JbnhHXy10dVpUWFVTUlZBY0dxQUROZjc1MG92bTFFMmNOZF9lUGtpTWpYem40NmV0RGF3cnphaHB3ODBzVHI0WFBqSnY2eklRUzVXNkdka1ZHb0JCa3dNdXltSlVqUEFmd2g2d2p1N1dFQzNMd0NqSk8tX1RvdDZqRl9MbTVIUVk5NC1HTWJQ?oc=5,"Thu, 10 Oct 2024 01:55:05 GMT"
"삼성전자, 포브스 선정 ‘세계 최고의 직장’ 4년 연속 1위 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMivwJBVV95cUxOeHo3LWN0Ni1pSzVvUlFQdnF2OHdPX2hVaFZEcV83eTlmM19CV2tYbGxYXzlYVmhNVmtaVWhDRjhHanpwWjFUc244X0ZQYmpCOGFRWVZ1MkIwRFFhT2pHTGc0S002LVdFM1MwVHdzTG1sZGx3NkQ5c1VFYWQ0Zmx4bGxHUnhPTTdMbEVoSHJtNllxdjgyQnRpYVBCNEhaVDNSbWVpbnhSNWhxdEZLVnlLV2NMaXVqOVlXYXdhckJ2YTlNZ1FPUzBIRkFjcnhMSXR1V2hLdFhWWjFqM3N0RDJDN2x4YWY3X3pHU0V4S0pqUEJaVHFQMERtakhWVVJRX1NiU0Fjend0dlVmWDM2LXZJLTNXRnVETWdBakZjZXJ5LWNJMDdSWnVzYjVxVFhjLWhRUENDMEpPRHlLZ2prdVZv?oc=5,"Wed, 11 Oct 2023 07:00:00 GMT"
"삼성전자서비스, ‘국내 우수 서비스 역량’ 해외로 전파 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMixgJBVV95cUxQaWxyd1ZXZERwa1VrcGxjZ2l1VkRzOUdqZ2xVSGk5X3dQMklmb21tTmxUd2ViTXRDUDFlYVkwLXJTVjRIZjY1ZEFIX3RhNFU2MWJDOFJjRnNJakNTSS04VWo4ZHk4NFdXaUg3aUpEZXVMb25QZy1lVEx3aUJ0bFpERFJJdFRUSnppQkxZMVpPMkh0aGw3OGlkZHJuNk8xSlhFZmNDemU2UTA3MEo0bjFrUGNjdFVxMlRiamo3OGJIWGlJRE44TVR2S3hrMHZudUczTVB4bWRtbWdOeXdDZmdMTHUyZU02azJMTEVyMnhQYkZTT1ViREZxVUlnZ1BxV2FUMUE0QUo2N0hwVGtock1jVll0UGhEZDI0a0ltMWZCY01SOS1taEtkSUVXbEpfaGF6eVhUb3pFT0RadDdrTnNfUDNHdVR4QQ?oc=5,"Wed, 07 Aug 2024 07:00:00 GMT"
"삼성전자, 레드햇과 업계 최초 CXL 메모리 동작 검증 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMiswJBVV95cUxNSWN5VzdsdFRqUUdmYTFNWDJmVW5KX0RrbThsM01SSFRONnpiNVdhaktJX19ZR0E3LXVrbUp3ejF6WGwyckw3ZG1KMnpsTF9qTHBBaDkxVWRZWTNNbFgxS2ZucEpmTXd4R1pRSklrMlBSbWxMakdNVEVBcEVBU3VWdVM2NVRNUnhGMF9NZGJKV0RYMWpZZjRRNUxWSTNXdDdTVWduWUN5YlBKaHJGUTl2Zlh3Ync4MGxEam8tRXBQLWN1OW1GRkVONDNxNnc1TGtnY3ZYUnNBU2hqRjBLUVNWMzY5RWNGM1BNZ1Q3aGg5M0U0WjU4THNhT25kYnAxOHpCNW5udk10bFFWZEhMUUlSdlZHWmEzVHZpRVhJeWc2aDhNbDR6OHZmSXZSaktTT3RqUUlz?oc=5,"Wed, 27 Dec 2023 08:00:00 GMT"
"“삼성전자, 엔비디아에 5세대 고대역폭메모리 공급 시작” - 한겨레",https://news.google.com/rss/articles/CBMiakFVX3lxTE9NdFZPUUhuQU5OMzh5Y1RUVjJUMG0xSms3SW1hMGxGWnRYbUZLN05WVGQ1QzRqak5oZEJ2LWlZSEJ3SzIxdWppcU0zMmo1UDlkMHZXejl5ZC1MX3htWmUzMHVkUjV5OGVrNkE?oc=5,"Wed, 04 Sep 2024 07:00:00 GMT"
"“세상과 소통하는 방식을 혁신하는 새로운 AI폰의 시작” 삼성전자, ‘갤럭시 S24’ 시리즈 공개 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMivAJBVV95cUxOWkNlcXZ2UzJuWUVnUlgtMmRwUVNZUmFMZFRCUWhjUjZnYUFCM2ZDVUZISjdST3FZbGVWb2NBNXAxRk9aVVZ6VU1NX1BNOGVlaWV4SzBmQU1jWV9RcHZNa0Rocm84S0VEN2M0R3I4OVNYaURPYjVNaHVQNFNOVFh2XzlpUlFQeGhOUzFGZWdkTHFPMEIzbnc4WHNoSnZ2c1FIcW5WZTBKYjlUck5xcVpYWXhLOUY5ek40ajVpVUZRc0pBUFFraTJzOVFfY2hRQ29HY3hmN0NRbURKanVVWmNjZ2xTM1QyZmlzdjdSY2FGOFFwdVJlemx6SDFPc0dFOUEyMkZfUl9icXpsM09uVW5VLUtuSWxPOWJUM3VDZmhSZTRlVGxFbnY4eFpNdl9jaU1sa2s4d3hOeUtwa1Zh?oc=5,"Thu, 18 Jan 2024 08:00:00 GMT"
고개 숙인 삼성…어닝쇼크에 반도체 수장 첫 ‘반성문’ - 한겨레,https://news.google.com/rss/articles/CBMiakFVX3lxTFBXX0YxTndHUFQ4ekdQV00wdzBJRFJxei0tTk9FWGNNR25CYkw2SG8tYm01b1d3SW9xQ0Z3a3UwcV9UeGRyVV84Mnl2MDVUSGhkUEhwY2pObkg1QWFYQmJfUGVWRHpIenRkbnc?oc=5,"Wed, 09 Oct 2024 06:23:00 GMT"
"삼성전자, 업계 최고 속도 LPDDR5X 개발 성공 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMi-wFBVV95cUxOVTNMTnFXTjd6MnEwTFpmaUd5d2tfbDBNTHl6WWRlTGZOd1NQVEhsTUU0aUtxOXUzNXB3M3Bmb0FhYVZWUmRyTGdJX2FoRmpzNVpINExsbnU5Ul8wQWY1Y3dOb0pWQTdvcDNid1k5RTduRGQ4ekpwMW8yUUt2alYtUFJvLWdnUFlMNElGMWdKejU0SHFQYWE3MlVIS2lJNW5UVklxcHZDZDdpTExYRlhDUjN5QW8zNVlrRkVHMjFkSU5nd1ZyZU1hdTdWTjJFdFQwUmhDaEswZFlVSHJJTFBEelkycXpfUFZtRGdnUVNESTlXeDhXRVJBY2xTdw?oc=5,"Wed, 17 Apr 2024 07:00:00 GMT"
삼성전자 ‘어닝 쇼크’ 현실로…3분기 영업이익 9.1조에 그쳐 - 한겨레,https://news.google.com/rss/articles/CBMiakFVX3lxTE9CQm5qYWZrc0tGZDZ1bjE0djFXM0dPbFdXT0Nvd3lKTHRqVHdpajNDdmgybkJweG9mdDFXU1lLbDhMS1N5QklVTEJic3A4VW5ESm40VlJyRG9pYnhaWDdqUXFzLTBjbmZDMlE?oc=5,"Wed, 09 Oct 2024 06:24:00 GMT"
[CES 2024] AI 혁신 총집합! 삼성전자 전시관 한눈에 보기 - Samsung Newsroom Korea,https://news.google.com/rss/articles/CBMipAJBVV95cUxNQ2M5eFJCWjFGWWdQNHgzamNfbjE5alF3SW1GZk82RzJ5eVVqLVlIaHdMNTZ1eUVtcWtiTXlwU0lERmJ6bDdaZm9mTnpQY0haNDRPWk9NcmZLZ2pTUmNlWEZrUmM5OG9yVzdjS1ZQdnFRNktYeEpDX0dSdjNMZEgyZnNJUWMyMjVjVm5NSEVCXzhuS3NtWms0SmMtYlF4a0FDZUxvVjdselQ0Q1U4emw0NEJlU1pGUzR5UU5lMUFXeVI1cXQzSkpKYWt6VkFsWGkwWVhta3IyVFM5Z3BHMHVoRGY1LTdnX25sVXpiZ1NUb3lRX3hYeG1VVE1wWGdrQkFpb1RRSUFDQjhsWmFJOW4yU0ZRNS1VUlpMazJaU2FyUE05cDMz?oc=5,"Wed, 10 Jan 2024 08:00:00 GMT"
"삼성전자, ‘제10회 대학생 프로그래밍 경진대회’ 참가자 모집 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMivAJBVV95cUxOb0doempxcnF1Vl9lenIzd1gzTXVMOE02NVQwNGVOU0lZQU9QSkdBOHJ3cUNkRERUcWIyTGlMM2VMSDNQWnNKVTh4b2ZwSmZmdXJBTlNnQS0xUGlBNlN3aDRONzBtZkZZWFg1SF8wcm4xb1RBRVYwUmpRRkZVOE5LQzltTWM3Z0UzQjRYTDBpU1ZCRnpYZzJTWWlKRGFjeEoyYkNWQk9jR3VPREhYcG9CODYyMlNlaHFMU3J1STYyYktzX3Vkd0c0S0tjemRkMU1VclBwMGJYZk1fUVdIaGc2OXg3TXFxZzlIM29TZlVXajNMRlVwUGJTdGFpcjlxeFUtN0IxUFZuNHVkTGtSczBlb1hDU05BcEZEVWI2MGdKeGdVaW1XYzNQTVNCV05KOFVrRGNtOUwwRktzZGVi?oc=5,"Tue, 04 Jun 2024 07:00:00 GMT"
"삼성전자, ‘비스포크 냉장고’ 신제품 출시 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMihwJBVV95cUxPMkxiY2RrR0JCYmF0LXZRa084TklISXA1N005Z2Q0OTVzU0JQbjRvR1VrSkltZUhNZUpfblZ2Q3BHUkR1eGszWl9QRVZKb1pyTkMzcXFiQVB1SWE5T3g5ZlV5OE43cWg0eDh0OUZfUGN0TmZWTVlWUkRMWHlzNFJTZF9FQTNoS1R0dlI1V0tNNUZ0eHR0WEpZT28tU0Noc3ltSTlUVExrUXVNZ0JTT0JmbmJOWXJUSVMtYXJ6b0lrVThsN1hsa0JfaFc5X2FXOWhLTjVKZ2IydmNhek1yUlFTV1EtaDRlallMUjN6ZWRkbVQ5bUx3UF81eEI4dHZZbXFXY0tRaUt1Yw?oc=5,"Thu, 14 Mar 2024 07:00:00 GMT"
삼성 파운드리 포럼과 SAFE™ 포럼 2024 | 삼성반도체 - Samsung Semiconductor,https://news.google.com/rss/articles/CBMia0FVX3lxTE5oMkRWOC12aHVhZmhka1FTMVdBYU5yVGxUOXE2YVQ0SnppSzB1ZHZsOFA3OXMzU0hiRVhsUGtvX0FrMnRza3V5NHBlUk44cTlwUjBUNWM1QlJqM2JUblZPRl9QX3l1NXUxWTZz?oc=5,"Wed, 24 Apr 2024 00:37:45 GMT"
"삼성전자, 트렉 바이시클과 함께 ‘울트라 라이딩 챌린지’ 진행 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMixgJBVV95cUxObmlYMlV6czVVTTBkUF93RjlmMXZtMWZsSVVKLU9UWU1ZMVJKR1pVamVPWlNMLURHNkdTbEI5bS1NQ2ROczFoSHZnSV9qRDVfMzZ0ZzIyNnpBYkx3RW1xbFp5YnJiS1JwdXBEV0JwNFJRQzlkaTg4alUyZmJOcmZYRGRmYzhsaGw2cVlFTE5vZmRKQ241ZkwzVjRZYmZVeE1Yek5BRUNrRmluNl9EdmNYaFdMYU9VMnBDaHVaSkZJQV9ZMFBxOEQtc3BnQXFaVjZReUlSOXlnYjBOQ3lPWXZhdlktSVktVlZZbVJYZHh6cHN2XzJEN2RGdW0yalVUYW5IRXRUaDN6XzR3UjRmbjZMWkV0WER6MWgyQlNUUEx5UTRXM1BTTl8xUV81VlcwMTRUU2p3d1R5UEZoNVdFbDluVWs2RFU0dw?oc=5,"Tue, 13 Aug 2024 07:00:00 GMT"
"삼성전자, ‘2024년 상생협력 DAY’ 개최 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQZXN2Q3Brd3B0N2UzYW5VdWJXZjRuVl84WDEtRXRNc2NHbmRJT0hqXy1JMC1ROGR6OE1DdTJWRmtfYnNxT01uZUdWNzZvZEFYZ3hCdlBpT04wTjRBb0xESkVnX3VNNTJwZ0dhaDU4Z01TaGUxVWRrSW1qUlJwVEhmaVV1c3M1UF9ZZ2VzWXhYM1Utb2VhVTc3Z1VuZnRJNU81RnNoc3NzRGZzOHpzRkFQT1dvQkpVMHBxQXRIMEJWdms3YzBkRVBTOTZkSEh4Zm1oeVROTQ?oc=5,"Thu, 28 Mar 2024 07:00:00 GMT"
삼성전자-Arm 협력 확대로 GAA 공정 기술 경쟁력 고도화 - Samsung Newsroom Korea,https://news.google.com/rss/articles/CBMiuAJBVV95cUxQb0R4MWRGLV9VV05jZFJidXpVSzZ1UGxrd0M1WHgxOWNUUENuX2o1bDRPR1ItQnpVQjNiMllmbnR2RjltT3VrbUtZYXBfa2NSdTZDMFpzMDRuRUxrZUtZWXhRTUg1dXdQeXV0Yi1ZYmNIQml1QWwxQm83Vmt1emwzR28wWjB2NkF6a095U0R1UkoxTXJ6Ml9Ha0lOUVJXMVYzU0ZMQnV5LUcxdmlyRmJycFBySm93VWpJNW9hOWZIOWg5X1cxdWdScmpGZHZSeGxvZlRMS0xWOVVqSVY2VEZuajJyOTVQaTltZmZaWHZXUkt2ZGlzcHhuN0x6UVR6eFFzRDh5clM0ZjdKVUthRW1IUTlnSnJabTRseG5TZ2J1X2FEekxwbHgtUlNHTzJIck1TZkVyVkpCTi0?oc=5,"Wed, 21 Feb 2024 08:00:00 GMT"
"삼성전자, ‘IFA 2024’서 비스포크 정수기 ‘브루어 키트’ 신제품 공개 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMiuAJBVV95cUxQRllLbjVjTTlxZG1SUkFLVGNyeEFhRWFSSjJiQ1E3TEF5WUNDQWFqWGhQLU5vZU9vQWc0ZldQSmppU1UwMklnQ2g5c252U3ExR2tldk9yZGM5MlFIdHh3MWkxeERldjlxVE54Qkt4MnF1ZTloYlJLQmh4OUJTbkRReEo5YlhLbVJsanZ3VkVCTXlrdnJaeGgwUFVEVnpmREVxeFRULWtnWjluX0J3ZXNpaHplOG5aZjVCeEVuZHlaZWZ3ZHhiSUd2VVRmX0RJZkN2Z1pVTDJjSzBNQXZnWW1weHZSUmFzRWZ5c0tlQ2tSUEptc09vdjVObnIwSUVsa0UxczhkaVZZUEtKRGxqQlpETjFWUGlDbHRDZDFLTzNNZ2E4RUlfTWF6N2dUMW9HdGlURXV6Z3MyZnE?oc=5,"Sun, 01 Sep 2024 07:00:00 GMT"
"AI 시스템에 활용될 삼성전자 반도체의 최신 메모리 솔루션, MemCon 2023에서 선보이다 - Samsung Semiconductor",https://news.google.com/rss/articles/CBMi6gFBVV95cUxPMWtrSjJSZ1RhNTlkMnRXYkZ3UVpnT1VBZGd6bjRRakdkRFhCcmstR1NSOUhEYm94UTlTSUlTcFRVR3ZqcVVhZEl3Y3k5ZEFmRnN5VHpYRFg5WUJBWDJsVXRUNTRJMHNTU3BOaEZJVnlmNTJiQ29ISzRaZlhiWnFkcTMwc2lDT3cwVVRqUkJlWko4Z1Ewb3FqUnEyUXhaa0UxdWhwTUdmRS1GTzU4Zy1vRV9ZTnNpV3U2dWZETEwtNGNOR0N3T1JySkpobkU2blJwX01BR3I1bThDVU9hQVA4ZUtCX3JaSmxBYXc?oc=5,"Wed, 29 Mar 2023 07:00:00 GMT"
[초대장] 삼성 갤럭시 언팩 (Galaxy Unpacked 2024: Galaxy AI is Here) - Samsung Newsroom Korea,https://news.google.com/rss/articles/CBMi8gFBVV95cUxOSTVUYlV5TVJ2RlQ0d3E0cVNwYlM4aU9uUnJZSjFZZ3dSZWJUdE9CWVhLVWp5Smw5ckUzY3k1eTNQXzdjQmE2UFRCNU5SbDFpMEMwR0tjUUZlTDZtbldVam0wbEtlcE1GZmNLaUNEWWlXSXc2eDg5TDJRdlkwM25lTHM3eXZJNS1vR2REcnFVakNxQ2MzNFFFdlQ4WndFTXFDV09HN1ZQRUMwdV96WXhuNW1KbkIzWjJoYVh4RmRzVm1LUDJCN0d6OHYtVDFOcEJtMXR5Q0xRM3JiWm9WM2cyTzRldnVHOWk0X1p2R0lnMDk4dw?oc=5,"Wed, 26 Jun 2024 07:00:00 GMT"
"삼성전자 반도체, ‘SEDEX 2022’에서 미래 반도체 기술과 친환경 성과를 선보이다 - Samsung Semiconductor",https://news.google.com/rss/articles/CBMieEFVX3lxTFB0c253akl5NVF4bHVCeGVoaERsZ2szYmZjTnZwWmlqcFhxc3pyaERCOGttcE96eGFwaDFhR2Z3S3J5b3RPc2JuQnBONWVPOFN3OW9UUlpoY2VhaGt6SjNDOTFsbzA1Q3JHZjJiZEFLczBWYWs3QUpITQ?oc=5,"Fri, 21 Oct 2022 07:00:00 GMT"
"삼성전자, 미국 실리콘밸리서 ‘삼성 시스템 LSI테크 데이 2023’ 개최 - Samsung Newsroom Korea",https://news.google.com/rss/articles/CBMivgJBVV95cUxPUTltX0VoeDJfM0dZb2VfM0MyOEtRSDd6X25nZWFoRm4wY1M4SWdkREF2d1ZOdk4xT0ZpQjRsVlEtTUJXTnFtZHBRTEpDMV95LUVGMldYS3ZKQUZBOVdSRGNXc1R6djRMRlBDVUhTcWY4eGd5Zk5YMUtfR1pLQlpla21XNWZ4VVNlOFVOc0wxYW12S2FMSWstZWlITXBKREYxa0FSeHdKaG5BbnVoMTJCRm1NZTJ1aFdtaWFFWkVyUUNKRElFaEFTQXJyUXJEMlFiRl9BYzJILThPRkI2WnVfMVdGaVQ0TFpVUlhCV0lIZE5HRXRiTWVhdk9KXzk4WmNfQ0NoUXlnWjMzYmFHelp1Wm5BT0JMUXdDR1AyUDhvU2tkMmd3U3A3aTU5N3I0ZndlS1ViZ0RQazVHZENzX0E?oc=5,"Fri, 06 Oct 2023 07:00:00 GMT"
